id,value
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN CORNEA} SubGrupo: {ESCISION O ABLACION DE TEJIDO U OTRA LESION DE CORNEA},3
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN CORNEA} SubGrupo: {EXTRACCION DE CUERPO EXTRAÑO EN CORNEA},3
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN CORNEA} SubGrupo: {INCISION DE CORNEA},3
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN CORNEA} SubGrupo: {REPARACION DE CORNEA},4
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN CORNEA} SubGrupo: {TRASPLANTE DE CORNEA},17
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN IRIS CUERPO CILIAR ESCLERA Y CAMARA} SubGrupo: {ESCISION O ABLACION DE LESION DE IRIS Y CUERPO CILIAR},7
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN IRIS CUERPO CILIAR ESCLERA Y CAMARA} SubGrupo: {FISTULIZACION ESCLERAL},12
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN IRIS CUERPO CILIAR ESCLERA Y CAMARA} SubGrupo: {IRIDOPLASTIA Y PUPILOPLASTIA},30
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN IRIS CUERPO CILIAR ESCLERA Y CAMARA} SubGrupo: {IRIDOTOMIA E IRIDECTOMIA SIMPLE},314
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN IRIS CUERPO CILIAR ESCLERA Y CAMARA} SubGrupo: {OTROS PROCEDIMIENTOS PARA DISMINUIR LA ELEVACION DE PRESION INTRAOCULAR (ANTIGLAUCOMA)},56
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN IRIS CUERPO CILIAR ESCLERA Y CAMARA} SubGrupo: {PROCEDIMIENTOS EN ESCLERA},9
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN MUSCULOS EXTRAOCULARES} SubGrupo: {PROCEDIMIENTOS DE MUSCULOS EXTRAOCULARES UNO O AMBOS OJOS},20
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN PARPADOS} SubGrupo: {ESCISIONES O ABLACIONES DE LESION O TEJIDO DE PARPADO},49
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN PARPADOS} SubGrupo: {INCISION DE PARPADO},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN PARPADOS} SubGrupo: {OTROS ARREGLOS DE POSICION DE BORDES PALPEBRALES},15
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN PARPADOS} SubGrupo: {OTROS PROCEDIMIENTOS EN PARPADOS O CEJAS},3
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN PARPADOS} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN PARPADOS},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN PARPADOS} SubGrupo: {RECONSTRUCCION DE PARPADO CON COLGAJO O INJERTO},96
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN PARPADOS} SubGrupo: {REPARACION DE BLEFAROPTOSIS Y RETRACCION DE BORDES PALPEBRALES},24
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN PARPADOS} SubGrupo: {REPARACION DE ENTROPION Y ECTROPION},23
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN PARPADOS} SubGrupo: {REPARACION DE PARPADO},23
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN RETINA COROIDES VITREO Y CAMARA POSTERIOR} SubGrupo: {ABLACION DE LESION EN RETINA Y COROIDES},3
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN RETINA COROIDES VITREO Y CAMARA POSTERIOR} SubGrupo: {ASPIRACION DIAGNOSTICA},99
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN RETINA COROIDES VITREO Y CAMARA POSTERIOR} SubGrupo: {IDENTACION},3
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN RETINA COROIDES VITREO Y CAMARA POSTERIOR} SubGrupo: {PROCEDIMIENTOS EN CUERPO VITREO},52
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN RETINA COROIDES VITREO Y CAMARA POSTERIOR} SubGrupo: {REPARACION DE RETINA},47
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN ORBITA Y GLOBO OCULAR} SubGrupo: {ENUCLEACION DEL GLOBO},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN ORBITA Y GLOBO OCULAR} SubGrupo: {EVISCERACION DEL GLOBO},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN ORBITA Y GLOBO OCULAR} SubGrupo: {EXTRACCION DE CUERPO EXTRAÑO PENETRANTE DE ORBITA},3
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN ORBITA Y GLOBO OCULAR} SubGrupo: {PROCEDIMIENTO SECUNDARIO DESPUES DE ESCISION DE GLOBO},1
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN ORBITA Y GLOBO OCULAR} SubGrupo: {PROCEDIMIENTOS DIAGNOSTICOS EN ORBITA Y GLOBO OCULAR},2
Seccion : {PROCEDIMIENTOS QUIRURGICOS} Capitulo : {SISTEMA VISUAL} Grupo : {PROCEDIMIENTOS EN ORBITA Y GLOBO OCULAR} SubGrupo: {PROCEDIMIENTOS EN ORBITA Y GLOBO OCULAR},44
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {CONSULTA  MONITORIZACION Y PROCEDIMIENTOS DIAGNOSTICOS} Grupo : {CONSULTA  MONITORIZACION Y PROCEDIMIENTOS DIAGNOSTICOS} SubGrupo: {CONSULTA  MONITORIZACION Y PROCEDIMIENTOS DIAGNOSTICOS},1336
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {CONSULTA  MONITORIZACION Y PROCEDIMIENTOS DIAGNOSTICOS} Grupo : {CONSULTA MEDICIONES ANATOMICAS FISIOLOGICAS EXAMENES MANUALES Y ANATOMOPATOLOGICOS} SubGrupo: {CONSULTA  MONITORIZACION Y PROCEDIMIENTOS DIAGNOSTICOS},25064
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {DESEMPEÑO FUNCIONAL Y REHABILITACION} Grupo : {PROCEDIMIENTOS E INTERVENCIONES EN DESEMPEÑO FUNCIONAL REHABILITACION Y RELACIONADOS} SubGrupo: {PROCEDIMIENTOS E INTERVENCIONES EN DESEMPEÑO FUNCIONAL REHABILITACION Y RELACIONADOS},15970
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {DIAGNOSTICO Y TRATAMIENTO EN SISTEMAS VISUAL Y AUDITIVO} Grupo : {PROCEDIMIENTOS E INTERVENCIONES NO QUIRURGICOS RELACIONADOS CON EL OJO Y OIDO} SubGrupo: {PROCEDIMIENTOS E INTERVENCIONES NO QUIRURGICOS RELACIONADOS CON EL OJO Y OIDO},1106
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {IMAGENOLOGIA} Grupo : {IMAGENOLOGIA CON OTRAS TECNICAS NO RADIOLOGICAS} SubGrupo: {IMAGENOLOGIA CON OTRAS TECNICAS NO RADIOLOGICAS},40561
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {IMAGENOLOGIA} Grupo : {IMAGENOLOGIA RADIOLOGICA} SubGrupo: {IMAGENOLOGIA RADIOLOGICA},40066
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {LABORATORIO CLINICO} Grupo : {LABORATORIO CLINICO} SubGrupo: {LABORATORIO CLINICO},200155
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {MEDICINA NUCLEAR Y RADIOTERAPIA} Grupo : {MEDICINA NUCLEAR Y RADIOTERAPIA} SubGrupo: {MEDICINA NUCLEAR Y RADIOTERAPIA},123
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {MEDICINA TRANSFUSIONAL Y BANCO DE SANGRE} Grupo : {BANCO DE SANGRE Y MEDICINA TRANSFUSIONAL} SubGrupo: {BANCO DE SANGRE Y MEDICINA TRANSFUSIONAL},357
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {OTROS PROCEDIMIENTOS NO QUIRURGICOS} Grupo : {EXTRACCION DE CUERPO EXTRAÑO Y CALCULO NO OPERATORIO} SubGrupo: {EXTRACCIONES SIN INCISION DE CUERPO EXTRANO NO INTRALUMINAL},20
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {OTROS PROCEDIMIENTOS NO QUIRURGICOS} Grupo : {EXTRACCION DE CUERPO EXTRAÑO Y CALCULO NO OPERATORIO} SubGrupo: {EXTRACCION SIN INCISION CUERPO EXTRAÑO INTRALUMINAL OTROS SITIOS},9
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {OTROS PROCEDIMIENTOS NO QUIRURGICOS} Grupo : {INTUBACION E IRRIGACION NO QUIRURGICOS} SubGrupo: {INTUBACION NO OPERATORIA DE TRACTOS GASTROINTESTINAL Y RESPIRATORIO},9
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {OTROS PROCEDIMIENTOS NO QUIRURGICOS} Grupo : {INTUBACION E IRRIGACION NO QUIRURGICOS} SubGrupo: {IRRIGACION LAVADO O LIMPIEZA E INSTILACION LOCAL NO QUIRURGICA DE OTROS ORGANOS DIGESTIVOS Y GENITOURINARIOS},2
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {OTROS PROCEDIMIENTOS NO QUIRURGICOS} Grupo : {INTUBACION E IRRIGACION NO QUIRURGICOS} SubGrupo: {IRRIGACION LIMPIEZA E INSTILACION LOCAL DE TRACTO DIGESTIVO NO QUIRURGICA},96
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {OTROS PROCEDIMIENTOS NO QUIRURGICOS} Grupo : {INTUBACION E IRRIGACION NO QUIRURGICOS} SubGrupo: {OTRA INSERCION NO QUIRURGICA},73
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {OTROS PROCEDIMIENTOS NO QUIRURGICOS} Grupo : {INTUBACION E IRRIGACION NO QUIRURGICOS} SubGrupo: {OTRA IRRIGACION LAVADO LIMPIEZA O INSTILACION LOCAL NO QUIRURGICAS},401
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {OTROS PROCEDIMIENTOS NO QUIRURGICOS} Grupo : {SUSTITUCION Y EXTRACCION DE DISPOSITIVOS TERAPEUTICOS} SubGrupo: {DILATACION Y MANIPULACION NO QUIRURGICA},5
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {OTROS PROCEDIMIENTOS NO QUIRURGICOS} Grupo : {SUSTITUCION Y EXTRACCION DE DISPOSITIVOS TERAPEUTICOS} SubGrupo: {EXTRACCION NO QUIRURGICA DE DISPOSITIVO DE INMOVILIZACION},1
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {OTROS PROCEDIMIENTOS NO QUIRURGICOS} Grupo : {SUSTITUCION Y EXTRACCION DE DISPOSITIVOS TERAPEUTICOS} SubGrupo: {INFUSION ENTERAL DE SUSTANCIAS NUTRITIVAS CONCENTRADAS},20
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {OTROS PROCEDIMIENTOS NO QUIRURGICOS} Grupo : {SUSTITUCION Y EXTRACCION DE DISPOSITIVOS TERAPEUTICOS} SubGrupo: {IRRIGACION LAVADO O LIMPIEZA E INSTILACION LOCAL NO QUIRURGICA DE OTROS ORGANOS DIGESTIVOS Y GENITOURINARIOS},17
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {OTROS PROCEDIMIENTOS NO QUIRURGICOS} Grupo : {SUSTITUCION Y EXTRACCION DE DISPOSITIVOS TERAPEUTICOS} SubGrupo: {IRRIGACION LIMPIEZA E INSTILACION LOCAL DE TRACTO DIGESTIVO NO QUIRURGICA},142
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {OTROS PROCEDIMIENTOS NO QUIRURGICOS} Grupo : {SUSTITUCION Y EXTRACCION DE DISPOSITIVOS TERAPEUTICOS} SubGrupo: {OTRA INSERCION NO QUIRURGICA},217
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {OTROS PROCEDIMIENTOS NO QUIRURGICOS} Grupo : {SUSTITUCION Y EXTRACCION DE DISPOSITIVOS TERAPEUTICOS} SubGrupo: {PROCEDIMIENTOS PARA FERTILIZACION},620
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {OTROS PROCEDIMIENTOS NO QUIRURGICOS} Grupo : {SUSTITUCION Y EXTRACCION DE DISPOSITIVOS TERAPEUTICOS} SubGrupo: {SUSTITUCION NO QUIRURGICA DE DISPOSITVO GASTROINTESTINAL},16
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {PROCEDIMIENTOS MISCELANEOS} Grupo : {PROCEDIMIENTOS PROFILACTICOS TERAPEUTICOS Y OTROS PROCEDIMIENTOS MISCELANEOS} SubGrupo: {PROCEDIMIENTOS PROFILACTICOS TERAPEUTICOS Y OTROS PROCEDIMIENTOS MISCELANEOS},26305
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {SALUD MENTAL} Grupo : {PROCEDIMIENTOS RELACIONADOS CON LA PSIQUE} SubGrupo: {ENTREVISTAS CONSULTAS Y EVALUACIONES PSIQUIATRICAS},5
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {SALUD MENTAL} Grupo : {PROCEDIMIENTOS RELACIONADOS CON LA PSIQUE} SubGrupo: {EVALUACION Y PRUEBAS PSICOLOGICAS},86
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {SALUD MENTAL} Grupo : {PROCEDIMIENTOS RELACIONADOS CON LA PSIQUE} SubGrupo: {OTRAS MODALIDADES TERAPEUTICAS EN SALUD MENTAL},1519
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {SALUD MENTAL} Grupo : {PROCEDIMIENTOS RELACIONADOS CON LA PSIQUE} SubGrupo: {PSICOTERAPIA},3323
Seccion : {PROCEDIMIENTOS NO QUIRURGICOS} Capitulo : {SALUD MENTAL} Grupo : {PROCEDIMIENTOS RELACIONADOS CON LA PSIQUE} SubGrupo: {SOMATOTERAPIA PSIQUIATRICA},2
Seccion : {PROCEDIMIENTOS E INTERVENCIONES SOBRE LA COMUNIDAD  SU ENTORNO Y SALUD} Capitulo : {PROCEDIMIENTOS E INTERVENCIONES COLECTIVAS} Grupo : {PREVENCION Y CONTROL DE LA ENFERMEDAD} SubGrupo: {PREVENCION Y CONTROL DE LA ENFERMEDAD},10
Seccion : {PROCEDIMIENTOS E INTERVENCIONES SOBRE LA COMUNIDAD  SU ENTORNO Y SALUD} Capitulo : {PROCEDIMIENTOS E INTERVENCIONES COLECTIVAS} Grupo : {PROMOCION O FOMENTO DE LA SALUD} SubGrupo: {PROMOCION O FOMENTO DE LA SALUD},5
Seccion : {PROCEDIMIENTOS E INTERVENCIONES HACIA LA PROTECCION  DE LA SALUD DE LOS TRABAJADORES} Capitulo : {PROCEDIMIENTOS E INTERVENCIONES SOBRE LAS CONDICIONES DE TRABAJO} Grupo : {HIGIENE INDUSTRIAL (OCUPACIONAL)} SubGrupo: {HIGIENE INDUSTRIAL (OCUPACIONAL)},2842
Seccion : {SERVICIOS DE SALUD} Capitulo : {LOS SERVICIOS DE SALUD} Grupo : {SERVICIOS DE INTERNACION (HOSPITALIZACION)} SubGrupo: {SERVICIOS DE INTERNACION (HOSPITALIZACION)},17
Seccion : {SERVICIOS DE SALUD} Capitulo : {LOS SERVICIOS DE SALUD} Grupo : {SERVICIOS DE SALA (TIPOS DE SALA)} SubGrupo: {SERVICIOS DE SALA (TIPOS DE SALA)},19
Seccion : {SERVICIOS DE SALUD} Capitulo : {LOS SERVICIOS DE SALUD} Grupo : {SERVICIOS DE TRASLADO (TRANSPORTE) DE PACIENTES} SubGrupo: {SERVICIOS DE TRASLADO (TRANSPORTE) DE PACIENTES},2217
